#Filename,File Type,Radial Velocity (km/s),Guessed Spectral Type,Guessed [Fe/H],plate,mjd,fiber
spec-7423-57135-0686.fits,sdssdr12,18.54,M2,0,7423,57135,686
spec-7695-57654-0838.fits,sdssdr12,1.245,M7,0.5,7695,57654,838
spec-7732-58108-0672.fits,sdssdr12,-9.543333333,M2,0,7732,58108,672
spec-7376-56749-0694.fits,sdssdr12,4.943333333,M5,0.5,7376,56749,694
spec-11068-58488-0592.fits,sdssdr12,-79.915,M2,0,11068,58488,592
spec-7716-58097-0972.fits,sdssdr12,-68.805,M5,0.5,7716,58097,972
spec-6719-56390-0173.fits,sdssdr12,-253.2983333,F4,-0.5,6719,56390,173
spec-7609-56959-0957.fits,sdssdr12,-61.39166666,K4+M0,0,7609,56959,957
spec-8399-57843-0668.fits,sdssdr12,-118.015,K7,-0.5,8399,57843,668
spec-7649-57574-0842.fits,sdssdr12,-68.595,G0,-1.5,7649,57574,842
spec-8391-57511-0412.fits,sdssdr12,-53.145,M6,0,8391,57511,412
spec-7676-57329-0851.fits,sdssdr12,-9.026666666,M0,0.5,7676,57329,851
spec-8364-58138-0038.fits,sdssdr12,12.0725,F5,-2,8364,58138,38
spec-8214-57867-0373.fits,sdssdr12,-8.046666666,K5,-2,8214,57867,373
spec-7515-56781-0504.fits,sdssdr12,-8.071666666,M3,-1,7515,56781,504
spec-7663-57328-0192.fits,sdssdr12,-27.725,M4,0.5,7663,57328,192
spec-7604-56947-0968.fits,sdssdr12,-116.355,K3,-1,7604,56947,968
spec-1327-52781-0526.fits,sdssdr12,-247.9325,F1,-1.5,1327,52781,526
spec-7744-58396-0690.fits,sdssdr12,-110.5133333,M8,-0.5,7744,58396,690
spec-7608-56945-0986.fits,sdssdr12,-8.816666666,K3,-1,7608,56945,986
spec-7405-57134-0708.fits,sdssdr12,-44.74,M3,0.5,7405,57134,708
spec-7683-58133-0928.fits,sdssdr12,-47.765,M3,0.5,7683,58133,928
spec-10723-58287-0477.fits,sdssdr12,-219.4266667,G9+WD10,0,10723,58287,477
spec-8170-57131-0461.fits,sdssdr12,24.72333333,M5,0.5,8170,57131,461
spec-7875-56980-0584.fits,sdssdr12,15.695,M4,0.5,7875,56980,584
spec-2243-53794-0613.fits,sdssdr12,-82.7775,A7,0,2243,53794,613
spec-7635-56979-0798.fits,sdssdr12,-24.83833333,M1,0.5,7635,56979,798
spec-0759-52254-0580.fits,sdssdr12,-21.23,F3,0,759,52254,580
spec-11096-58485-0824.fits,sdssdr12,87.60833333,F6,-1.5,11096,58485,824
spec-7517-56772-0884.fits,sdssdr12,23.77833333,M4,0.5,7517,56772,884
spec-7715-57364-0244.fits,sdssdr12,-92.085,K3+M0,0,7715,57364,244
spec-7417-56753-0562.fits,sdssdr12,-38.6625,M2,1,7417,56753,562
spec-7375-56981-0568.fits,sdssdr12,-21.08,K5+C4,0,7375,56981,568
spec-8544-58281-0365.fits,sdssdr12,-32.945,K3,-1,8544,58281,365
spec-7686-57015-0472.fits,sdssdr12,46.585,M2+C5,0,7686,57015,472
spec-7655-57336-0484.fits,sdssdr12,-25.235,M2+C3,0,7655,57336,484
spec-7653-57306-0618.fits,sdssdr12,-252.05,F3,0,7653,57306,618
spec-7577-56944-0320.fits,sdssdr12,-53.80833333,M5,0.5,7577,56944,320
spec-7310-56693-0699.fits,sdssdr12,-24.97,M0,-0.5,7310,56693,699
spec-7700-58016-0685.fits,sdssdr12,-19.80666667,K1,-2,7700,58016,685
spec-8303-57805-0373.fits,sdssdr12,10.13,M6,-0.5,8303,57805,373
spec-7622-56987-0689.fits,sdssdr12,-75.07666666,M5,0.5,7622,56987,689
spec-7388-56783-0917.fits,sdssdr12,14.84166667,G9+K4,0,7388,56783,917
spec-7328-56715-0282.fits,sdssdr12,-105.3,M3,0.5,7328,56715,282
spec-7720-58101-0560.fits,sdssdr12,7.973333333,M1,0.5,7720,58101,560
spec-8287-57401-0262.fits,sdssdr12,-15.855,M4,0.5,8287,57401,262
spec-7516-56782-0082.fits,sdssdr12,16.37666667,F6,-0.5,7516,56782,82
spec-7636-56989-0236.fits,sdssdr12,54.06833333,M3,-1,7636,56989,236
spec-8742-57364-0128.fits,sdssdr12,-66.08333333,K7+M0,0,8742,57364,128
spec-10725-58250-0456.fits,sdssdr12,-111.3175,K7+M1,0,10725,58250,456
spec-7283-57063-0773.fits,sdssdr12,-60.56,M1,-0.5,7283,57063,773
spec-7407-56772-0495.fits,sdssdr12,-39.05166667,M2,1,7407,56772,495
spec-8302-57389-0259.fits,sdssdr12,-99.09,M0,0.5,8302,57389,259
spec-10748-58224-0039.fits,sdssdr12,-40.25833333,M5,0.5,10748,58224,39
spec-7848-56959-0190.fits,sdssdr12,-21.6325,M4,0.5,7848,56959,190
spec-7852-56987-0181.fits,sdssdr12,-51.8,F7+C4,0,7852,56987,181
spec-8386-57518-0345.fits,sdssdr12,-33.05333333,M3,0.5,8386,57518,345
spec-7434-57166-0362.fits,sdssdr12,-88.14,F7,-1,7434,57166,362
spec-7296-57046-0786.fits,sdssdr12,118.3883333,G4,-1.5,7296,57046,786
spec-7618-56898-0252.fits,sdssdr12,-51.82333333,M3,0.5,7618,56898,252
spec-7515-56781-0787.fits,sdssdr12,93.97833333,K7+WD2,0,7515,56781,787
spec-8299-57346-0326.fits,sdssdr12,-107.5333333,F4,-1.5,8299,57346,326
spec-8406-57513-0442.fits,sdssdr12,-2.21,M5,0.5,8406,57513,442
spec-8387-57483-0694.fits,sdssdr12,-32.835,M5,0.5,8387,57483,694
spec-11354-58441-0245.fits,sdssdr12,-75.11666666,G0+K1,0,11354,58441,245
spec-7315-56685-0684.fits,sdssdr12,-10.12166667,M1,0.5,7315,56685,684
spec-8836-57424-0252.fits,sdssdr12,8.445,G2,-0.5,8836,57424,252
spec-8405-57835-0852.fits,sdssdr12,-112.0533333,M3,0.5,8405,57835,852
spec-7737-57722-0900.fits,sdssdr12,-70.825,K3,-1,7737,57722,900
spec-7671-57360-0172.fits,sdssdr12,-255,G9,-0.5,7671,57360,172
spec-7405-57134-0071.fits,sdssdr12,-10.95166667,M2,1,7405,57134,71
spec-7858-57281-0483.fits,sdssdr12,15.15,M5,0.5,7858,57281,483
spec-7392-56992-0338.fits,sdssdr12,-74.13833333,F4,-0.5,7392,56992,338
spec-7883-57331-0108.fits,sdssdr12,-11.1575,G4,-1.5,7883,57331,108
spec-8878-57785-0161.fits,sdssdr12,73.76166666,A2,0,8878,57785,161
spec-7663-57328-0741.fits,sdssdr12,-37.41166667,M4,0.5,7663,57328,741
spec-7397-57129-0598.fits,sdssdr12,-55.82,M4,0.5,7397,57129,598
spec-8422-58219-0966.fits,sdssdr12,-95.045,M5,0.5,8422,58219,966
spec-7853-56988-0004.fits,sdssdr12,-55.23666667,M4,0.5,7853,56988,4
spec-8374-57783-0195.fits,sdssdr12,11.895,M6,0,8374,57783,195
spec-7611-56946-0382.fits,sdssdr12,-22.755,M1,-0.5,7611,56946,382
spec-7432-57107-0024.fits,sdssdr12,-18.4125,M1,0.5,7432,57107,24
spec-7685-57062-0050.fits,sdssdr12,13.22833333,M3,0.5,7685,57062,50
spec-8220-57432-0550.fits,sdssdr12,-7.295,K7+M2,0,8220,57432,550
spec-7420-56753-0812.fits,sdssdr12,29.25833333,F8,-1.5,7420,56753,812
spec-7860-57006-0826.fits,sdssdr12,36.27333333,M6,0,7860,57006,826
spec-11064-58430-0430.fits,sdssdr12,-255,K1,-2,11064,58430,430
spec-7429-56740-0389.fits,sdssdr12,6.92,M5,0.5,7429,56740,389
spec-7672-57339-0094.fits,sdssdr12,-58.58,M4,0.5,7672,57339,94
spec-7386-56769-0187.fits,sdssdr12,-138.3333333,G8,0,7386,56769,187
spec-7276-57061-0260.fits,sdssdr12,87.5275,M2,0,7276,57061,260
spec-10734-58280-0379.fits,sdssdr12,23.17666667,M4,0.5,10734,58280,379
spec-7517-56772-1000.fits,sdssdr12,-18.365,M4,0.5,7517,56772,1000
spec-7748-58396-0375.fits,sdssdr12,5.973333333,M5,0.5,7748,58396,375
spec-7380-56753-0310.fits,sdssdr12,3.743333333,M1,0.5,7380,56753,310
spec-7584-56957-0745.fits,sdssdr12,28.46833333,M1,-0.5,7584,56957,745
spec-7288-57039-0618.fits,sdssdr12,-119.7875,M1,-0.5,7288,57039,618
spec-7303-57013-0809.fits,sdssdr12,14.54,M1,0.5,7303,57013,809
spec-10276-58225-0450.fits,sdssdr12,-5.406666667,F6,-0.5,10276,58225,450
spec-7276-57061-0630.fits,sdssdr12,14.585,M3,-1,7276,57061,630
spec-3288-54908-0051.fits,sdssdr12,-219.4966667,A8,0.5,3288,54908,51
spec-7317-56992-0712.fits,sdssdr12,-50.165,G6,-1.5,7317,56992,712
spec-10249-58229-0815.fits,sdssdr12,-39.45333333,M5,0.5,10249,58229,815
spec-8757-58428-0935.fits,sdssdr12,13.66,M5,0.5,8757,58428,935
spec-2034-53466-0215.fits,sdssdr12,85.22166666,F7,-1,2034,53466,215
spec-8420-58197-0956.fits,sdssdr12,-175.085,M0,-0.5,8420,58197,956
spec-8363-58140-0135.fits,sdssdr12,-36.87,M0,0.5,8363,58140,135
spec-7377-56741-0346.fits,sdssdr12,41.43,M3,-1,7377,56741,346
spec-2423-54149-0343.fits,sdssdr12,34.74,M8,0,2423,54149,343
spec-7286-57096-0702.fits,sdssdr12,-35.24666667,M5,0.5,7286,57096,702
spec-10665-58456-0220.fits,sdssdr12,-8.401666666,M4,0.5,10665,58456,220
spec-0702-52178-0183.fits,sdssdr12,-187.0233333,A7,0,702,52178,183
spec-7281-57007-0238.fits,sdssdr12,-19.17166667,M2,0,7281,57007,238
spec-8840-57425-0494.fits,sdssdr12,20.87333333,M5,0.5,8840,57425,494
spec-7314-56990-0725.fits,sdssdr12,30.35166667,M0,0.5,7314,56990,725
spec-8513-57842-0998.fits,sdssdr12,-69.77833333,M6,0,8513,57842,998
spec-8180-57345-0374.fits,sdssdr12,-132.3533333,F3,-2,8180,57345,374
spec-8297-57416-0600.fits,sdssdr12,-69.89833333,M4,0.5,8297,57416,600
spec-7596-56945-0795.fits,sdssdr12,-248.52,G3,-1,7596,56945,795
spec-7638-56981-0414.fits,sdssdr12,-110.9675,K7,-0.5,7638,56981,414
spec-8394-57865-0374.fits,sdssdr12,-16.7725,M4,0.5,8394,57865,374
spec-2612-54480-0290.fits,sdssdr12,-74.92333333,F1,-0.5,2612,54480,290
spec-7757-58392-0225.fits,sdssdr12,-132.2583333,K5,-2,7757,58392,225
spec-7300-56707-0195.fits,sdssdr12,-20.58666667,M5,0.5,7300,56707,195
spec-7722-58425-0038.fits,sdssdr12,-23.2075,G8+K2,0,7722,58425,38
spec-7433-57166-0733.fits,sdssdr12,-81.02166666,K4+WD3,0,7433,57166,733
spec-10247-58162-0892.fits,sdssdr12,-47.895,G4,-1.5,10247,58162,892
spec-7384-56715-0537.fits,sdssdr12,-54.085,M3,0.5,7384,56715,537
spec-1078-52643-0191.fits,sdssdr12,149.6225,F6,-1.5,1078,52643,191
spec-7720-58101-0075.fits,sdssdr12,-18.35666667,M4,0.5,7720,58101,75
spec-7633-56931-0664.fits,sdssdr12,0.325,M8,0,7633,56931,664
spec-7307-56720-0818.fits,sdssdr12,-65.77666666,M0,0.5,7307,56720,818
spec-7615-56977-0842.fits,sdssdr12,-23.5775,M4,0.5,7615,56977,842
spec-8225-57375-0181.fits,sdssdr12,-5.901666666,F7+C4,0,8225,57375,181
spec-7419-56811-0830.fits,sdssdr12,-37.94666667,M0,0.5,7419,56811,830
spec-8744-58124-0157.fits,sdssdr12,-110.9833333,M4,0.5,8744,58124,157
spec-8839-57846-0982.fits,sdssdr12,-3.595,M6,-0.5,8839,57846,982
spec-7275-57093-0154.fits,sdssdr12,-6.171666666,F7+C4,0,7275,57093,154
spec-7663-57328-0829.fits,sdssdr12,-22.415,M0,-0.5,7663,57328,829
spec-7667-57580-0161.fits,sdssdr12,-72.62833333,K3,-2,7667,57580,161
spec-7325-56717-0656.fits,sdssdr12,15.74333333,M4,0.5,7325,56717,656
spec-7415-57097-0098.fits,sdssdr12,34.155,M4,0.5,7415,57097,98
spec-7306-56684-0290.fits,sdssdr12,-16.7925,M2,1,7306,56684,290
spec-7392-56992-0800.fits,sdssdr12,16.82333333,M3,-1,7392,56992,800
spec-7590-56944-0166.fits,sdssdr12,-28.32333333,M5,0.5,7590,56944,166
spec-7381-56717-0992.fits,sdssdr12,6.008333333,K7+M2,0,7381,56717,992
spec-8164-57127-0488.fits,sdssdr12,34.16666667,M5,0.5,8164,57127,488
spec-8196-57346-0157.fits,sdssdr12,5.008333333,M4,0.5,8196,57346,157
spec-10918-58254-0293.fits,sdssdr12,-26.44,M8,0,10918,58254,293
spec-8380-57520-0524.fits,sdssdr12,-51.15166667,G1+K3,0,8380,57520,524
spec-7430-57105-0583.fits,sdssdr12,-221.135,F7,-2,7430,57105,583
spec-7516-56782-0313.fits,sdssdr12,-20.56,K4,-1,7516,56782,313
spec-10244-58225-0962.fits,sdssdr12,-13.205,M2+C5,0,10244,58225,962
spec-7426-56771-0800.fits,sdssdr12,-22.89833333,M3,0.5,7426,56771,800
spec-7824-57282-0690.fits,sdssdr12,-33.77,M1,-0.5,7824,57282,690
spec-7301-56746-0348.fits,sdssdr12,-44.0425,M1,-0.5,7301,56746,348
spec-10757-58223-0757.fits,sdssdr12,-49.82666667,M5,0.5,10757,58223,757
spec-10275-58467-0185.fits,sdssdr12,-83.49333333,M0,0.5,10275,58467,185
spec-11354-58441-0584.fits,sdssdr12,77.82,M0,-0.5,11354,58441,584
spec-7377-56741-0192.fits,sdssdr12,18.94166667,M2,0,7377,56741,192
spec-7690-57046-0056.fits,sdssdr12,-58.435,G4,-0.5,7690,57046,56
spec-7701-57356-0762.fits,sdssdr12,-252.0016667,F7,-2,7701,57356,762
spec-7750-58402-0583.fits,sdssdr12,-37.865,G9,-0.5,7750,58402,583
spec-11087-58488-0130.fits,sdssdr12,-26.65833333,M0,0.5,11087,58488,130
spec-7288-57039-0136.fits,sdssdr12,-13.31166667,M1,0.5,7288,57039,136
spec-11052-58438-0315.fits,sdssdr12,-49.80333333,M4,0.5,11052,58438,315
spec-11293-58462-0782.fits,sdssdr12,-43.22833333,M5,0.5,11293,58462,782
spec-7315-56685-0515.fits,sdssdr12,13.19,F7,-2,7315,56685,515
spec-7278-57041-0037.fits,sdssdr12,-28.47,K7,0.5,7278,57041,37
spec-7671-57360-0719.fits,sdssdr12,-63.7125,M0,0.5,7671,57360,719
spec-5899-56038-0474.fits,sdssdr12,-81.58333333,F0,-1.5,5899,56038,474
spec-7515-56781-0103.fits,sdssdr12,-11.745,M3,0.5,7515,56781,103
spec-2969-54586-0167.fits,sdssdr12,60.35166666,M8,0,2969,54586,167
spec-8506-57893-0446.fits,sdssdr12,-255,K3,-1,8506,57893,446
spec-7685-57062-0284.fits,sdssdr12,34.07833333,M6,0,7685,57062,284
spec-7840-57003-0354.fits,sdssdr12,-28.9425,M6,0,7840,57003,354
spec-7289-57039-0222.fits,sdssdr12,-57.69833333,M2,0,7289,57039,222
spec-7279-57071-0880.fits,sdssdr12,3.52,M1,0.5,7279,57071,880
spec-7408-56780-0028.fits,sdssdr12,-79.26833333,G9+K4,0,7408,56780,28
spec-1580-53145-0632.fits,sdssdr12,-120.2083333,F6,-0.5,1580,53145,632
spec-11703-58526-0809.fits,sdssdr12,10.73666667,M6,0,11703,58526,809
spec-7704-57572-0908.fits,sdssdr12,-156.445,K3,-1,7704,57572,908
spec-7717-58100-0676.fits,sdssdr12,-11.61,M2,0,7717,58100,676
spec-7414-56748-0774.fits,sdssdr12,-23.01666667,M2,0,7414,56748,774
spec-8434-57484-0022.fits,sdssdr12,-19.9825,K4+WD3,0,8434,57484,22
spec-7411-56776-0824.fits,sdssdr12,-18.6825,M4,0.5,7411,56776,824
spec-7513-56780-0524.fits,sdssdr12,-63.47666666,M4,0.5,7513,56780,524
spec-11060-58523-0528.fits,sdssdr12,-52.235,M3,0.5,11060,58523,528
spec-7289-57039-0672.fits,sdssdr12,24.23833333,M3,0.5,7289,57039,672
spec-7401-56808-0354.fits,sdssdr12,14.63166667,M0,0.5,7401,56808,354
spec-7278-57041-0172.fits,sdssdr12,-28.11666667,M1,0.5,7278,57041,172
spec-11089-58467-0405.fits,sdssdr12,46.92666667,F9+G3,0,11089,58467,405
spec-7597-56973-0456.fits,sdssdr12,-16.75333333,M4,0.5,7597,56973,456
spec-7402-56810-0140.fits,sdssdr12,34.86,M0,-0.5,7402,56810,140
spec-7617-56949-0894.fits,sdssdr12,-88.60333333,C3,0,7617,56949,894
spec-7616-56902-0316.fits,sdssdr12,-205.5966667,F5,-2,7616,56902,316
spec-8062-58251-0873.fits,sdssdr12,74.2,M6,0,8062,58251,873
spec-7408-56780-0478.fits,sdssdr12,-21.41,M1,0.5,7408,56780,478
spec-7422-56799-0691.fits,sdssdr12,-10.185,M4,0.5,7422,56799,691
spec-7278-57041-0488.fits,sdssdr12,-7.12,G0,-0.5,7278,57041,488
spec-8061-58253-0517.fits,sdssdr12,-28.395,M4,0.5,8061,58253,517
spec-7288-57039-0073.fits,sdssdr12,-68.845,G8+K0,0,7288,57039,73
spec-7600-56984-0859.fits,sdssdr12,-122.6633333,K3,-1,7600,56984,859
spec-7678-57282-0357.fits,sdssdr12,-29.635,M3,0.5,7678,57282,357
spec-7307-56720-0320.fits,sdssdr12,4.335,M3,0.5,7307,56720,320
spec-10743-58222-0529.fits,sdssdr12,-87.67833333,M0,0.5,10743,58222,529
spec-8731-57416-0876.fits,sdssdr12,-133.7383333,F1,-0.5,8731,57416,876
spec-8294-57365-0224.fits,sdssdr12,27.285,M1,0.5,8294,57365,224
spec-7609-56959-0900.fits,sdssdr12,-251.9416667,F2,-0.5,7609,56959,900
spec-7407-56772-0641.fits,sdssdr12,-36.03833333,M3,0.5,7407,56772,641
spec-8282-57041-0596.fits,sdssdr12,66.69,K5,-0.5,8282,57041,596
spec-11388-58487-1000.fits,sdssdr12,-16.675,M3,0.5,11388,58487,1000
spec-7516-56782-0606.fits,sdssdr12,-4.918333333,M5,0.5,7516,56782,606
spec-7830-57043-0060.fits,sdssdr12,26.47,K4+M1,0,7830,57043,60
spec-7636-56989-0518.fits,sdssdr12,-72.85833333,K2+WD4,0,7636,56989,518
spec-8223-57429-0896.fits,sdssdr12,-253.4825,F7+C4,0,8223,57429,896
spec-8175-57039-0110.fits,sdssdr12,-23.23833333,M4,0.5,8175,57039,110
spec-7426-56771-0945.fits,sdssdr12,40.06166667,M3,0.5,7426,56771,945
spec-7583-56958-0644.fits,sdssdr12,-172.335,K5,-0.5,7583,56958,644
spec-2511-53882-0595.fits,sdssdr12,77.07833333,F1,-0.5,2511,53882,595
spec-7833-57286-0718.fits,sdssdr12,-13.54333333,F5,-1,7833,57286,718
spec-7300-56707-0654.fits,sdssdr12,-1.456666667,M1,0.5,7300,56707,654
spec-7302-57012-0202.fits,sdssdr12,-6.9025,M5,0.5,7302,57012,202
spec-11383-58485-0168.fits,sdssdr12,21.2675,M3,0.5,11383,58485,168
spec-11279-58449-0200.fits,sdssdr12,-57.04666666,G4,-1.5,11279,58449,200
spec-8369-57451-0599.fits,sdssdr12,54.68166667,M5,0.5,8369,57451,599
spec-7324-56935-0563.fits,sdssdr12,-28.59666667,M0,0.5,7324,56935,563
spec-7615-56977-0053.fits,sdssdr12,-42.16833333,M3,0.5,7615,56977,53
spec-7574-56945-0315.fits,sdssdr12,-252.7125,A6,0,7574,56945,315
spec-8065-58248-0491.fits,sdssdr12,147.285,M3,0.5,8065,58248,491
spec-7654-57330-0158.fits,sdssdr12,6.458333333,K4+M1,0,7654,57330,158
spec-11636-58462-0786.fits,sdssdr12,-18.625,M1,-0.5,11636,58462,786
spec-7751-58081-0653.fits,sdssdr12,29.975,M6,0,7751,58081,653
spec-7422-56799-0412.fits,sdssdr12,57.97166666,F6,-1.5,7422,56799,412
spec-7302-57012-0982.fits,sdssdr12,-58.49333333,M2,1,7302,57012,982
spec-8741-57390-0196.fits,sdssdr12,33.39,A8,-1,8741,57390,196
spec-7290-57073-0692.fits,sdssdr12,39.6075,M5,0.5,7290,57073,692
spec-8747-57401-0884.fits,sdssdr12,-210.315,G7,-1.5,8747,57401,884
spec-7622-56987-0774.fits,sdssdr12,-18.1725,M3,0.5,7622,56987,774
spec-7407-56772-0138.fits,sdssdr12,-92.35,M3,-1,7407,56772,138
spec-7409-56809-0778.fits,sdssdr12,-41.06333333,K7,-0.5,7409,56809,778
spec-7397-57129-0936.fits,sdssdr12,-132.7883333,A6,0,7397,57129,936
spec-3986-55329-0864.fits,sdssdr12,-16.50833333,A8,0.5,3986,55329,864
spec-7614-57307-0079.fits,sdssdr12,-30.13833333,M2+C5,0,7614,57307,79
spec-8373-57785-0926.fits,sdssdr12,-34.59166667,M5,0.5,8373,57785,926
spec-7420-56753-0516.fits,sdssdr12,-82.8,K7,-0.5,7420,56753,516
spec-10228-58223-0164.fits,sdssdr12,-81.1875,F5,-2,10228,58223,164
spec-8404-57481-0449.fits,sdssdr12,-15.9375,M1,0.5,8404,57481,449
spec-11053-58437-0156.fits,sdssdr12,33.80333333,M1,-0.5,11053,58437,156
spec-7302-57012-0081.fits,sdssdr12,-40.30166667,M5,0.5,7302,57012,81
spec-7873-57307-0078.fits,sdssdr12,-8.235,M8,0,7873,57307,78
spec-7318-56990-0014.fits,sdssdr12,-17.905,M3,0.5,7318,56990,14
spec-8237-58162-0877.fits,sdssdr12,-14.38333333,G9+K4,0,8237,58162,877
spec-11096-58485-0259.fits,sdssdr12,-1.493333333,M4,0.5,11096,58485,259
spec-7698-58013-0102.fits,sdssdr12,-10.54,M1+WD2,0,7698,58013,102
spec-7295-57067-0042.fits,sdssdr12,-64.93666666,WD7,0,7295,57067,42
spec-8381-57512-0898.fits,sdssdr12,8.888333333,M4,0.5,8381,57512,898
spec-7664-57367-0003.fits,sdssdr12,0.463333333,M4,0.5,7664,57367,3
spec-7423-57135-0147.fits,sdssdr12,-14.87833333,G4,-1.5,7423,57135,147
spec-7374-56751-0110.fits,sdssdr12,17.43166667,K7,-0.5,7374,56751,110
spec-2602-54149-0059.fits,sdssdr12,-130.025,A8,0.5,2602,54149,59
spec-7836-57278-0400.fits,sdssdr12,-53.47,K5,-2,7836,57278,400
spec-7877-56898-0726.fits,sdssdr12,3.8,M3,-1,7877,56898,726
spec-7434-57166-0270.fits,sdssdr12,-31.22166667,M4,0.5,7434,57166,270
spec-1894-53240-0211.fits,sdssdr12,-65.99666666,A7+F2,0,1894,53240,211
spec-7698-58013-0047.fits,sdssdr12,-116.105,F7+G7,0,7698,58013,47
spec-7295-57067-0107.fits,sdssdr12,-37.6,M1+WD2,0,7295,57067,107
spec-11069-58456-0368.fits,sdssdr12,-9.838333333,K4,-1,11069,58456,368
spec-7628-56978-0807.fits,sdssdr12,-26.25,M5,0.5,7628,56978,807
spec-7434-57166-0620.fits,sdssdr12,-52.35166667,K4,-2,7434,57166,620
spec-10754-58224-0145.fits,sdssdr12,-6.498333333,M2,1,10754,58224,145
spec-7849-56980-0278.fits,sdssdr12,-41.3675,M5,0.5,7849,56980,278
spec-11069-58456-0692.fits,sdssdr12,-18.285,M1,0.5,11069,58456,692
spec-7275-57093-0787.fits,sdssdr12,68.875,M4,0.5,7275,57093,787
spec-8851-57460-0810.fits,sdssdr12,75.2475,F3,-2,8851,57460,810
spec-7584-56957-0342.fits,sdssdr12,-11.96833333,F7,-1,7584,56957,342
spec-7626-56934-0137.fits,sdssdr12,-108.19,K2+WD2,0,7626,56934,137
spec-8363-58140-0162.fits,sdssdr12,-26.645,M4,0.5,8363,58140,162
spec-8369-57451-0126.fits,sdssdr12,-39.775,M3,0.5,8369,57451,126
spec-7383-56749-0634.fits,sdssdr12,-123.2583333,F2,-1.5,7383,56749,634
spec-7848-56959-0981.fits,sdssdr12,-125.915,K1,-1,7848,56959,981
spec-7388-56783-0556.fits,sdssdr12,-164.74,F5,-1,7388,56783,556
spec-7432-57107-0136.fits,sdssdr12,-1.571666667,K5,0.5,7432,57107,136
spec-8402-57843-0394.fits,sdssdr12,-163.71,M0,-0.5,8402,57843,394
spec-10659-58161-0652.fits,sdssdr12,-10.895,M3,0.5,10659,58161,652
spec-7718-57362-0504.fits,sdssdr12,13.13333333,F6,-1.5,7718,57362,504
spec-11546-58488-0250.fits,sdssdr12,250.5,K3+M1,0,11546,58488,250
spec-7854-56989-0760.fits,sdssdr12,13.185,K2,-1,7854,56989,760
spec-8364-58138-0203.fits,sdssdr12,45.69833333,M1,0.5,8364,58138,203
spec-11080-58401-0637.fits,sdssdr12,18.87833333,M6,-0.5,11080,58401,637
spec-10756-58226-0323.fits,sdssdr12,-52.2425,K5,-0.5,10756,58226,323
spec-7878-57340-0858.fits,sdssdr12,-54.41,M5,0.5,7878,57340,858
spec-7404-56776-0143.fits,sdssdr12,-54.145,M1,0.5,7404,56776,143
spec-7376-56749-0856.fits,sdssdr12,42.905,M1,0.5,7376,56749,856
spec-7285-56991-0500.fits,sdssdr12,36.78,K3,-1,7285,56991,500
spec-8178-57428-0532.fits,sdssdr12,-14.9475,M5,0.5,8178,57428,532
spec-7329-56719-0240.fits,sdssdr12,-67.475,M5,0.5,7329,56719,240
spec-7575-56947-0336.fits,sdssdr12,5.363333333,M5,0.5,7575,56947,336
spec-7426-56771-0380.fits,sdssdr12,-134.64,K3,-1,7426,56771,380
spec-7713-58096-0994.fits,sdssdr12,28.555,K7+M2,0,7713,58096,994
spec-7276-57061-0237.fits,sdssdr12,-17.125,M1,0.5,7276,57061,237
spec-7673-57329-0686.fits,sdssdr12,-8.825,M7,0.5,7673,57329,686
spec-8230-57430-0138.fits,sdssdr12,-42.66333333,M2,0,8230,57430,138
spec-10737-58254-0066.fits,sdssdr12,-47.79,K3+WD3,0,10737,58254,66
spec-11391-58526-0204.fits,sdssdr12,-65.685,M4,0.5,11391,58526,204
spec-7513-56780-0318.fits,sdssdr12,-110.635,M0,0.5,7513,56780,318
spec-8281-57042-0712.fits,sdssdr12,8.043333333,K2+C4,0,8281,57042,712
spec-11062-58509-0878.fits,sdssdr12,-59.99333333,M4,0.5,11062,58509,878
spec-7718-57362-0343.fits,sdssdr12,-60.5775,M2,0,7718,57362,343
spec-7276-57061-0020.fits,sdssdr12,22.32666667,K5+WD4,0,7276,57061,20
spec-11676-58512-0228.fits,sdssdr12,28.63833333,M2,1,11676,58512,228
spec-7512-56777-0148.fits,sdssdr12,90.07666666,F3,-1,7512,56777,148
spec-7679-57367-0882.fits,sdssdr12,-38.40166667,M4,0.5,7679,57367,882
spec-7603-56960-0163.fits,sdssdr12,-57.17166666,F2,-0.5,7603,56960,163
spec-7409-56809-0979.fits,sdssdr12,-84.565,G7+WD6,0,7409,56809,979
spec-7665-57328-0301.fits,sdssdr12,-32.81833333,M5,0.5,7665,57328,301
spec-8381-57512-0226.fits,sdssdr12,12.47333333,M4,0.5,8381,57512,226
spec-2820-54599-0033.fits,sdssdr12,-137.7916667,G9,-0.5,2820,54599,33
spec-10904-58402-0557.fits,sdssdr12,-9.866666666,M3,-1,10904,58402,557
spec-8371-57751-0794.fits,sdssdr12,1.478333333,K3+M1,0,8371,57751,794
spec-7770-58044-0528.fits,sdssdr12,-77.285,A8,0.5,7770,58044,528
spec-7872-57279-0771.fits,sdssdr12,15.715,M3,-1,7872,57279,771
spec-8379-57787-0126.fits,sdssdr12,-30.17666667,M4,0.5,8379,57787,126
spec-7275-57093-0969.fits,sdssdr12,64.61333333,M2,0,7275,57093,969
spec-7749-58073-0898.fits,sdssdr12,-87.80833333,M5,0.5,7749,58073,898
spec-7846-56984-0288.fits,sdssdr12,-9.69,G6+K3,0,7846,56984,288
